AZUAY
		SAN JOSE DE CHIMBO
		ASUNCION (ASANCOTO)
		SAN SEBASTIAN
		CALUMA
		TELIMBELA
		MAGDALENA (CHAPACOTO)
	LAS NAVES
		LAS NAVES
		LAS MERCEDES
	ECHEANDIA
		ECHEANDIA
CA—AR
	AZOGUES
		AZOGUES
		AURELIO BAYAS MARTONEZ
		BORRERO
		SAN FRANCISCO
		COJITAMBO
		PINDILIG
		DELEG
		RIVERA
		GUAPAN
		SAN MIGUEL
		JAVIER LOYOLA (CHUQUIPATA)
		SOLANO
		LUIS CORDERO
		TADAY
	EL TAMBO
		EL TAMBO
	BIBLIAN
		BIBLIAN
		NAZAN (CAB. EN PAMPA DE DOMINGUEZ)
		TURUPAMBA
		SAN FRANCISCO DE SAGEO
		JERUSALEN
	DELEG
		DELEG
		SOLANO
	CA—AR
		CA—AR
		CHONTAMARCA
		SAN ANTONIO
		CHOROCOPTE
		SUSCAL
		GENERAL MORALES (SOCARTE)
		TAMBO
		GUALLETURO
		ZHUD
		HONORATO VASQUEZ (TAMBO VIEJO)
		VENTURA
		INGAPIRCA
		DUCUR
		JUNCAL
	SUSCAL
		SUSCAL
	LA TRONCAL
		LA TRONCAL
		MANUEL J. CALLE
		PANCHO NEGRO
CARCHI
	TULCAN
		GONZALEZ SUAREZ
		TULCAN
		EL CARMELO (EL PUN)
		TUFI—O
		HUACA
		URBINA (TAYA)
		JULIO ANDRADE (OREJUELA)
		EL CHICAL
		MALDONADO
		MARISCAL SUCRE
		PIOTER
		SANTA MARTHA DE CUBA
		TOBAR DONOSO (LA BOCANA DE CAMUMBI)
	MIRA
		MIRA (CHONTAHUASI)
		CONCEPCION
		JUAN MONTALVO (SAN IGNACIO DE QUIL)
		JIJAN Y CAAMA—O (CAB. EN RIO BLANCO)
	BOLIVAR
		BOLIVAR
		GARCIA MORENO
		SAN VICENTE DE PUSIR
		LOS ANDES
		SAN RAFAEL
		MONTE OLIVO
	MONTUFAR
		SAN GABRIEL
		GONZALEZ SUAREZ
		SAN JOSE
		CRISTOBAL COLAN
		LA PAZ
		CHITAN DE NAVARRETE
		PIARTAL
		FERNANDEZ SALVADOR
	ESPEJO
		EL ANGEL
		EL GOALTAL
		SAN ISIDRO
		LA LIBERTAD (ALIZO)
	SAN PEDRO DE HUACA
		HUACA
		MARISCAL SUCRE
COTOPAXI
	LATACUNGA
		LATACUNGA
		ELOY ALFARO  (SAN FELIPE)
		LA MATRIZ
		IGNACIO FLORES (PARQUE FLORES)
		SAN BUENAVENTURA
		JUAN MONTALVO (SAN SEBASTIAN)
		ALAQUES (ALAQUEZ)
		POALA
		BELISARIO QUEVEDO (GUANAILIN)
		SAN JUAN DE PASTOCALLE
		GUAITACAMA (GUAYTACAMA)
		SIGCHOS
		JOSEGUANGO BAJO
		TANICUCHI
		LAS PAMPAS
		TOACASO
		MULALO
		PALO QUEMADO
		11 DE NOVIEMBRE (ILINCHISI)
	SALCEDO
		SAN MIGUEL
		ANTONIO JOSE HOLGUIN  (SANTA LUCIA)
		MULLIQUINDIL (SANTA ANA)
		CUSUBAMBA
		PANSALEO
		MULALILLO
	LA MANA
		LA MANA
		EL CARMEN
		EL TRIUNFO
		GUASAGANDA (CAB.EN GUASAGANDA CENTRO)
		PUCAYACU
	SAQUISILI
		SAQUISILI
		CANCHAGUA
		COCHAPAMBA
		CHANTILIN
	PANGUA
		EL CORAZON
		MORASPUNGO
		RAMON CAMPA—A
		PINLLOPATA
	SIGCHOS
		SIGCHOS
		CHUGCHILLAN
		LAS PAMPAS
		ISINLIVI
		PALO QUEMADO
	PUJILI
		PUJILI
		ANGAMARCA
		LA VICTORIA
		CHUCCHILAN (CHUGCHILAN)
		PILALO
		GUANGAJE
		TINGO
		ISINLIBI (ISINLIVI)
		ZUMBAHUA
CHIMBORAZO
	RIOBAMBA
    LIZARZABURU
    VELOZ
    MALDONADO
    YARUQU÷ES
    VELASCO
    CACHA (CAB. EN MACHANGARA)
    PUNGALA
    CALPI
    PUNIN
    CUBIJIES
    QUIMIAG
    FLORES
    SAN JUAN
    LICAN
		SAN LUIS
		LICTO
	GUAMOTE
    GUAMOTE
    CEBADAS
    PALMIRA
	ALAUSI
    ALAUSI
    ACHUPALLAS
    PISTISHI (NARIZ DEL DIABLO)
    CUMANDA
    PUMALLACTA
    GUASUNTOS
    SEVILLA
    HUIGRA
    SIBAMBE
    MULTITUD
    TIXAN 
	GUANO
    GUANO
    EL ROSARIO
    LA MATRIZ
    GUANANDO
    SAN ISIDRO DE PATULU
    ILAPO
    SAN JOSE DEL CHAZO
    LA PROVIDENCIA
    SANTA FE DE GALAN
    SAN ANDRES
    VALPARAISO
    SAN GERARDO DE PACAICAGUAN
	COLTA
    VILLA LA UNION (CAJABAMBA)
    CAJABAMBA
    SICALPA
    CA—I
    JUAN DE VELASCO (PANGOR)
    COLUMBE
    SANTIAGO DE QUITO (CAB. EN SAN ANTONIO DE QUITO)
	PALLATANGA
    PALLATANGA
	CHAMBO
    CHAMBO
	PENIPE
    PENIPE
    EL ALTAR
    SAN ANTONIO DE BAYUSHIG
    MATUS
    LA CANDELARIA
    PUELA
    BILBAO (CAB.EN QUILLUYACU)
	CHUNCHI
    CHUNCHI
    CAPZOL
    GONZOL
    COMPUD
    LLAGOS
	CUMANDA
    CUMANDA
EL ORO
  MACHALA
    LA PROVIDENCIA
    NUEVE DE MAYO
    MACHALA
    EL CAMBIO
    PUERTO BOLIVAR
    EL CAMBIO
    EL RETIRO
  MARCABELI
    MARCABELI
    EL INGENIO
  ARENILLAS
    ARENILLAS
    CHACRAS
    PALMALES
    LA LIBERTAD
    CARCABON
    LAS LAJAS (CAB. EN LA VICTORIA)
  PASAJE
    PASAJE
    BOLIVAR
    OCHOA LEON (MATRIZ)
    LOMA DE FRANCO
    TRES CERRITOS
    BUENAVISTA
    PROGRESO
    CASACAY
    UZHCURRUMI
    LA PEA—A
    CA—AQUEMADA
  ATAHUALPA
    PACCHA
    AYAPAMBA
    SAN JOSE
    CORDONCILLO
    SAN JUAN DE CERRO AZUL
    MILAGRO
  PI—AS
    PI—AS
    LA MATRIZ
    PI—AS GRANDE
    LA SUSAYA
    CAPIRO (CAB. EN LA CAPILLA DE CAPIRO)
    PIEDRAS
    LA BOCANA
    SAN ROQUE (AMBROSIO MALDONADO)
    MOROMORO (CAB. EN EL VADO)
    SARACAY
  BALSAS
    BALSAS
    BELLAMARIA
  PORTOVELO
    PORTOVELO
    CURTINCAPA
    SALATI
    MORALES
  CHILLA
    CHILLA
  SANTA ROSA
    SANTA ROSA
    JUMON
    PUERTO JELI
    NUEVO SANTA ROSA
    BALNEARIO JAMBELI
    BELLAVISTA
    TORATA
    JAMBELI
    VICTORIA
    LA AVANZADA
    BELLAMARIA
    SAN ANTONIO
  EL GUABO
    EL GUABO
    BARBONES (SUCRE)
    TENDALES (CAB.EN PUERTO TENDALES)
    LA IBERIA
    RIO BONITO
  ZARUMA
    ZARUMA
    ABA—IN
    MALVAS
    ARCAPAMBA
    MULUNCAY GRANDE
    GUANAZAN
    SINSAO
    GUIZHAGUI•A
    SALVIAS
    HUERTAS
  HUAQUILLAS
    HUAQUILLAS
    ECUADOR
    MILTON REYES
    EL PARAISO
    UNION LOJANA
    HUALTACO
  LAS LAJAS
    LA VICTORIA
    VALLE HERMOSO
    PLATANILLOS
    LA LIBERTAD
    SAN ISIDRO
    EL PARAISO
ESMERALDAS
  ESMERALDAS
    ESMERALDAS
    BARTOLOME RUIZ (CESAR FRANCO CARRION)
    LUIS TELLO  (LAS PALMAS)
    5 DE AGOSTO
    SIMON PLATA TORRES
    ATACAMES
    MONTALVO (CAB. EN HORQUETA)
    CAMARONES (CAB. EN SAN VICENTE)
    RIO VERDE
    CORONEL CARLOS CONCHA TORRES (CAB.EN HUELE)
    ROCAFUERTE
    CHINCA
    SAN MATEO
    CHONTADURO
    SUA (CAB. EN LA BOCANA)
    CHUMUNDE
    TABIAZO
    LAGARTO
    TACHINA
    LA UNION
    TONCHIGE
    MAJUA
    VUELTA LARGA
  ELOY ALFARO
    VALDEZ (LIMONES)
    ANCHAYACU
    SAN FRANCISCO DE ONZOLE
    ATAHUALPA (CAB. EN CAMARONES)
    SANTO DOMINGO DE ONZOLE
    BORBON
    SELVA ALEGRE
    LA TOLA
    TELEMBI
    LUIS VARGAS TORRES (CAB. EN PLAYA DE ORO)
    COLON ELOY DEL MARIA
    MALDONADO
    SAN JOSE DE CAYAPAS
    PAMPANAL DE BOLIVAR
    TIMBIRE
    SANTA LUCIA DE LAS PE•AS
  ATACAMES
    ATACAMES
    LA UNION
    TONCHIGUE
    SUA  (CAB. EN LA BOCANA)
    TONSUPA
  MUISNE
    MUISNE
    BOLIVAR
    SALIMA
    DAULE
    SAN FRANCISCO
    GALERA
    SAN GREGORIO
    QUINGUE (OLMEDO PERDOMO FRANCO)
    SAN JOSE DE CHAMANGA (CAB.EN CHAMANGA)
  RIOVERDE
    RIOVERDE
    CHONTADURO
    MONTALVO (CAB. EN HORQUETA)
    CHUMUNDE
    ROCAFUERTE
    LAGARTO
  QUININDE
    ROSA ZARATE (QUININDE)
    CUBE
    VICHE
    CHURA (CHANCAMA) (CAB. EN EL YERBERO)
    LA UNION
    MALIMPIA
  SAN LORENZO
    SAN LORENZO
    ALTO TAMBO (CAB. EN GUADUAL)
    MATAJE (CAB. EN SANTANDER)
    ANCON (PICHANGAL) (CAB. EN PALMA REAL)
    SAN JAVIER DE CACHAVI (CAB. EN SAN JAVIER)
    CALDERON
    SANTA RITA
    CARONDELET
    TAMBILLO
    5 DE JUNIO (CAB. EN UIMBI)
    TULULBI (CAB. EN RICAURTE)
    CONCEPCION
    URBINA
  LA CONCORDIA
    LA CONCORDIA
    MONTERREY
    PLAN PILOTO
    LA VILLEGAS
GUAYAS
  GUAYAQUIL
    AYACUCHO
    ROCA
    BOLIVAR  (SAGRARIO)
    ROCAFUERTE
    CARBO (CONCEPCION)
    SUCRE
    FEBRES CORDERO
    TARQUI
    GARCIA MORENO
    URDANETA
    LETAMENDI
    XIMENA
    NUEVE DE OCTUBRE
    PASCUALES
    OLMEDO  (SAN ALEJO)
    CHONGON
    PLAYAS (GRAL. VILLAMIL)
    JUAN G‡MEZ REND‡N (PROGRESO)
    POSORJA
    MORRO
    PUNA
    PASCUALES
    TENGUEL
  ALFREDO BAQUERIZO MORENO (JUJAN)
    ALFREDO BAQUERIZO MORENO (JUJAN)
  SAMBORONDON
    SAMBORONDON
    LA PUNTILLA (SATELITE)
    TARIFA
  BALAO
    BALAO
  BALZAR
    BALZAR
  SANTA LUCIA
    SANTA LUCIA
  COLIMES
    COLIMES
    SAN JACINTO
  SALITRE (URBINA JADO)
    EL SALITRE (LAS RAMAS)
    BOCANA
    PARAISO
    CANDILEJOS
    SAN MATEO
    CENTRAL
    GENERAL VERNAZA (DOS ESTEROS)
    JUNQUILLAL
    LA VICTORIA (—AUZA)
  DAULE
    DAULE
    MAGRO
    LA AURORA
    PADRE JUAN BAUTISTA AGUIRRE
    BANIFE
    SANTA CLARA
    EMILIANO CAICEDO MARCOS
    VICENTE PIEDRAHITA
    ISIDRO AYORA (SOLEDAD)
    LOMAS DE SARGENTILLO
    JUAN BAUTISTA AGUIRRE (LOS TINTOS)
    LOS LOJAS (ENRIQUE BAQUERIZO MORENO)
    LAUREL
    PIEDRAHITA (NOBOL)
    LIMONAL
  SAN JACINTO DE YAGUACHI
    SAN JACINTO DE YAGUACHI
    CORONEL LORENZO DE GARAICOA (PEDREGAL)
    SIMON BOLIVAR
    CORONEL MARCELINO MARIDUE—A (SAN CARLOS)
    YAGUACHI VIEJO (CONE)
    GENERAL PEDRO J. MONTERO (BOLICHE)
    VIRGEN DE FATIMA
  DURAN
    ELOY ALFARO (DURAN)
    EL RECREO
  PLAYAS
    GENERAL VILLAMIL (PLAYAS)
  EL EMPALME
    VELASCO IBARRA (EL EMPALME)
    GUAYAS (PUEBLO NUEVO)
    EL ROSARIO
  SIMON BOLIVAR
    SIMON BOLIVAR
    CORONEL LORENZO DE GARAICOA (PEDREGAL)
  EL TRIUNFO
    EL TRIUNFO
  CORONEL MARCELINO MARIDUE—A
    CORONEL MARCELINO MARIDUE—A (SAN CARLOS)
  MILAGRO
    CHOBO
    MARISCAL SUCRE (HUAQUES)
    GENERAL ELIZALDE (BUCAY)
    ROBERTO ASTUDILLO (CAB. EN CRUCE DE VENECIA)
  LOMAS DE SARGENTILLO
    LOMAS DE SARGENTILLO
    ISIDRO AYORA (SOLEDAD)
  NARANJAL
    JESUS MARIA
    SANTA ROSA DE FLANDES
    SAN CARLOS
    TAURA
  NOBOL
    NARCISA DE JESUS (NOBOL)
  NARANJITO
    NARANJITO
  PALESTINA
    PALESTINA
  GENERAL ANTONIO ELIZALDE (BUCAY)
    GENERAL ANTONIO ELIZALDE (BUCAY)
  PEDRO CARBO
    PEDRO CARBO
    VALLE DE LA VIRGEN
    SABANILLA
  ISIDRO AYORA
    ISIDRO AYORA
IMBABURA
  IBARRA
    SAN MIGUEL DE IBARRA
    CARANQUI
    SAN FRANCISCO
    GUAYAQUIL DE ALPACHACA
    LA DOLOROSA DEL PRIORATO
    SAGRARIO
    AMBUQUI
    LITA
    ANGOCHAGUA
    SALINAS
    CAROLINA
    SAN ANTONIO
    LA ESPERANZA
  OTAVALO
    OTAVALO
    JORDAN
    SAN LUIS
    DOCTOR MIGUEL EGAS CABEZAS (PEGUCHE)
    SAN JUAN DE ILUMAN
    EUGENIO ESPEJO (CALPAQUI)
    SAN PABLO
    GONZALEZ SUAREZ
    SAN RAFAEL
    PATAQUI
    SELVA ALEGRE (CAB.EN SAN MIGUEL DE PAMPLONA)
    SAN JOSE DE QUICHINCHE
  ANTONIO ANTE
    ATUNTAQUI
    ANDRADE MARIN  (LOURDES)
    IMBAYA (SAN LUIS DE COBUENDO)
    SAN JOSE DE CHALTURA
    SAN FRANCISCO DE NATABUELA
    SAN ROQUE
  PIMAMPIRO
    PIMAMPIRO
    CHUGA
    SAN FRANCISCO DE SIGSIPAMBA
    MARIANO ACOSTA
  COTACACHI
    COTACACHI
    SAGRARIO
    SAN FRANCISCO
    APUELA
    QUIROGA
    GARCIA MORENO  (LLURIMAGUA)
    6 DE JULIO DE CUELLAJE (CAB. EN CUELLAJE)
    IMANTAG
    VACAS GALINDO (EL CHURO) (CAB.EN SAN MIGUEL ALTO)
    PE—AHERRERA
    PLAZA GUTIERREZ  (CALVARIO)
  SAN MIGUEL DE URCUQUI
    URCUQUI
    CAHUASQUI
    SAN BLAS
    LA MERCED DE BUENOS AIRES
    TUMBABIRO
    PABLO ARENAS
LOJA
  LOJA
    LOJA
    EL SAGRARIO
    SUCRE
    SAN SEBASTIAN
    VALLE
    CHANTACO
    SAN PEDRO DE VILCABAMBA
    CHUQUIRIBAMBA
    SANTIAGO
    EL CISNE
    TAQUIL (MIGUEL RIOFRIO)
    GUALEL
    VILCABAMBA  (VICTORIA)
    JIMBILLA
    YANGANA (ARSENIO CASTILLO)
    MALACATOS (VALLADOLID)
    QUINARA
    SAN LUCAS
  PALTAS
    CATACOCHA
    LOURDES
    CANGONAMA
    ORIANGA
    GUACHANAMA
    SAN ANTONIO
    LA TINGUE
    CASANGA
    LAURO GUERRERO
    YAMANA
    OLMEDO (SANTA BARBARA)
  CALVAS
    CARIAMANGA
    SAN VICENTE
    CHILE
    COLAISACA
    UTUANA
    EL LUCERO
    SANGUILLIN
  PUYANGO
    ALAMOR
    CIANO
    MERCADILLO
    EL ARENAL
    VICENTINO
    EL LIMO (MARIANA DE JESUS)
  CATAMAYO
    CATAMAYO (LA TOMA)
    SAN JOSE
    EL TAMBO
    SAN PEDRO DE LA BENDITA
    GUAYQUICHUMA
    ZAMBI
  SARAGURO
    SARAGURO
    EL PARAISO DE CELEN
    SAN PABLO DE TENTA
    EL TABLON
    SAN SEBASTIAN DE YULUC
    LLUZHAPA
    SELVA ALEGRE
    MANU
    URDANETA (PAQUISHAPA)
    SAN ANTONIO DE QUMBE (CUMBE)
    SUMAYPAMBA
  CELICA
    CELICA
    CRUZPAMBA (CAB. EN CARLOS BUSTAMANTE)
    POZUL (SAN JUAN DE POZUL)
    CHAQUINAL
    SABANILLA
    12 DE DICIEMBRE (CAB. EN ACHIOTES)
    TENIENTE MAXIMILIANO RODRIGUEZ LOAIZA
    PINDAL (FEDERICO PAEZ)
  SOZORANGA
    SOZORANGA
    NUEVA FATIMA
    TACAMOROS
  CHAGUARPAMBA
    CHAGUARPAMBA
    BUENAVISTA
    SANTA RUFINA
    EL ROSARIO
    AMARILLOS
  ZAPOTILLO
    ZAPOTILLO
    MANGAHURCO
    PALETILLAS
    GARZAREAL
    BOLASPAMBA
    LIMONES
    CAZADEROS
  ESPINDOLA
    AMALUZA
    BELLAVISTA
    27 DE ABRIL (CAB. EN LA NARANJA)
    JIMBURA
    EL INGENIO
    SANTA TERESITA
    EL AIRO
  PINDAL
    PINDAL
    CHAQUINAL
    MILAGROS
    12 DE DICIEMBRE (CAB.EN ACHIOTES)
  GONZANAMA
    GONZANAMA
    CHANGAIMINA (LA LIBERTAD)
    QUILANGA (LA PAZ)
    FUNDOCHAMBA
    SACAPALCA
    NAMBACOLA
    SAN ANTONIO DE LAS ARADAS (CAB. EN LAS ARADAS)
    PURUNUMA (EGUIGUREN)
  QUILANGA
    QUILANGA
    FUNDOCHAMBA
    SAN ANTONIO DE LAS ARADAS (CAB. EN LAS ARADAS)
  MACARA
    MACARA  (MANUEL ENRIQUE RENGEL SUQUILANDA)
    GENERAL ELOY ALFARO (SAN SEBASTIAN)
    LARAMA
    SABIANGO (LA CAPILLA)
    LA VICTORIA
  OLMEDO
    OLMEDO
    LA TINGUE
LOS RIOS
  BABAHOYO
    BABAHOYO
    CLEMENTE BAQUERIZO
    BARREIRO
    DOCTOR CAMILO PONCE
    EL SALTO
    BARREIRO (SANTA RITA)
    PIMOCHA
    CARACOL
    LA UNION
    FEBRES CORDERO (LAS JUNTAS)
    (CAB. EN MATA DE CACAO)
  VINCES
    VINCES
    ANTONIO SOTOMAYOR (CAB. EN PLAYAS DE VINCES)
    PALENQUE
  BABA
    BABA
    GUARE
    ISLA DE BEJUCAL
  PALENQUE
    PALENQUE
  MONTALVO
    MONTALVO
    LA ESMERALDA
  BUENA FE
    SAN JACINTO DE BUENA FE
    11 DE OCTUBRE
    7 DE AGOSTO
    PATRICIA PILAR
  PUEBLOVIEJO
    PUEBLOVIEJO
    PUERTO PECHICHE
    SAN JUAN
  VALENCIA
    VALENCIA 
  QUEVEDO
    QUEVEDO
    SAN CRISTOBAL
    SAN CAMILO
    SIETE DE OCTUBRE
    SAN JOSE
    24 DE MAYO
    GUAYACAN
    VENUS DEL RIO QUEVEDO
    NICOLAS INFANTE DIAZ
    VIVA ALFARO
    BUENA FE
    VALENCIA
    MOCACHE
    LA ESPERANZA
    SAN CARLOS
  MOCACHE
    MOCACHE
  URDANETA
    CATARAMA
    RICAURTE
  QUINSALOMA
    QUINSALOMA
  VENTANAS
    VENTANAS
    10 DE NOVIEMBRE
    QUINSALOMA
    CHACARITA
    ZAPOTAL
    LOS ANGELES
MANABI
  PORTOVIEJO
    PORTOVIEJO
    ANDRES DE VERA
    12 DE MARZO
    FRANCISCO PACHECO
    COLON
    18 DE OCTUBRE
    PICOAZA
    SIMON BOLIVAR
    SAN PABLO
    ABDON CALDER‡N (SAN FRANCISCO)
    RIOCHICO (RIO CHICO)
    ALHAJUELA (BAJO GRANDE)
    SAN PLACIDO
    CRUCITA
    CHIRIJOS
    PUEBLO NUEVO
  ROCAFUERTE
    ROCAFUERTE
  BOLIVAR
    CALCETA
    MEMBRILLO
    QUIROGA
  SANTA ANA
    SANTA ANA
    LODANA
    AYACUCHO
    OLMEDO
    HONORATO VASQUEZ (CAB. EN VASQUEZ)
    SAN PABLO (CAB. EN PUEBLO NUEVO)
    LA UNION
  CHONE
    CHONE
    SANTA RITA
    BOYACA
    ELOY ALFARO
    CANUTO
    RICAURTE
    CONVENTO
    SAN ANTONIO
    CHIBUNGA
  SUCRE
    BAHIA DE CARAQUEZ
    LEONIDAS PLAZA GUTIERREZ
    CANOA
    JAMA
    COJIMIES
    PEDERNALES
    CHARAPOTO
    SAN ISIDRO
    10 DE AGOSTO
    SAN VICENTE
  EL CARMEN
    EL CARMEN
    4 DE DICIEMBRE
    WILFRIDO LOOR MOREIRA (MAICITO)
    SAN PEDRO DE SUMA
  TOSAGUA
    TOSAGUA
    BACHILLERO
    ANGEL PEDRO GILER (LA ESTANCILLA)
  FLAVIO ALFARO
    FLAVIO ALFARO
    SAN FRANCISCO DE NOVILLO (CAB. EN NOVILLO)
    ZAPALLO
  24 DE MAYO
    SUCRE
    BELLAVISTA
    ARQUITECTO SIXTO DURAN BALLEN
    NOBOA
  JIPIJAPA
    JIPIJAPA
    DOCTOR MIGUEL MORAN LUCIO
    SAN LORENZO DE JIPIJAPA
    MANUEL INOCENCIO PARRALES Y GUALE
    AMERICA
    MEMBRILLAL
    EL ANEGADO (CAB. EN ELOY ALFARO)
    PEDRO PABLO GOMEZ
    JULCUY
    PUERTO DE CAYO
    LA UNION
    PUERTO LOPEZ
    MACHALILLA
  PEDERNALES
    PEDERNALES
    COJIMIES
    ATAHUALPA
    10 DE AGOSTO
  JUNIN
    JUNIN
  OLMEDO
    OLMEDO
  MANTA
    LOS ESTEROS
    TARQUI
    MANTA
    ELOY ALFARO
    SAN MATEO
    SAN LORENZO
    SANTA MARIANITA (BOCA DE PACOCHE)
  PUERTO LOPEZ
    PUERTO LOPEZ
    MACHALILLA
    SALANGO
  MONTECRISTI
    MONTECRISTI
    ANIBAL SAN ANDRES
    GENERAL ELOY ALFARO
    LEONIDAS PROA—O
    EL COLORADO
    JARAMIJO
    LA PILA
  JAMA
    JAMA
  PAJAN
    PAJAN
    CAMPOZANO (LA PALMA DE PAJAN)
    GUALE
    CASCOL
    LASCANO
  JARAMIJO
    JARAMIJO
  PICHINCHA
    PICHINCHA
    BARRAGANETE
    SAN SEBASTIAN
  SAN VICENTE
    SAN VICENTE
    CANOA
MORONA SANTIAGO
  MORONA
    MACAS
    ALSHI (CAB. EN 9 DE OCTUBRE)
    SINAI
    CHIGUAZA
    TAISHA
    GENERAL PROA—O
    ZU—A (ZU—AC)
    HUASAGA (CAB.EN WAMPUIK)
    TUUTINENTZA
    MACUMA
    CUCHAENTZA
    SAN ISIDRO
    SAN JOSE DE MORONA
    SEVILLA DON BOSCO
    RIO BLANCO
  HUAMBOYA
    HUAMBOYA
    CHIGUAZA
    PABLO SEXTO
  GUALAQUIZA
    GUALAQUIZA
    MERCEDES MOLINA
    AMAZONAS (ROSARIO DE CUYES)
    EL ROSARIO
    BERMEJOS
    NUEVA TARQUI
    BOMBOIZA
    SAN MIGUEL DE CUYES
    CHIGUINDA
    EL IDEAL
  SAN JUAN BOSCO
    SAN JUAN BOSCO
    PAN DE AZUCAR
    SAN JACINTO DE WAKAMBEIS
    SAN CARLOS DE LIMON
    SANTIAGO DE PANANZA
  LIMON INDANZA
    GENERAL LEONIDAS PLAZA GUTIERREZ (LIMON)
    INDANZA
    SAN JUAN BOSCO
    PAN DE AZUCAR
    SAN MIGUEL DE CONCHAY
    SAN ANTONIO (CAB. EN SAN ANTONIO CENTRO)
    SANTA SUSANA DE CHIVIAZA (CAB. EN CHIVIAZA)
    SAN CARLOS DE LIM‡N (SAN CARLOS DEL ZAMORA)
    YUNGANZA (CAB. EN EL ROSARIO)
  TAISHA
    TAISHA
    HUASAGA (CAB. EN WAMPUIK)
    TUUTINENTZA
    MACUMA
    PUMPUENTSA
  PALORA
    PALORA (METZERA)
    ARAPICOS
    HUAMBOYA
    CUMANDA (CAB. EN COLONIA AGRICOLA SEVILLA DEL ORO)
    SANGAY (CAB. EN NAYAMANACA)
    16 DE AGOSTO
  LOGRO—O
    LOGRO—O
    YAUPI
    SHIMPIS
  SANTIAGO
    SANTIAGO DE MENDEZ
    COPAL
    SANTIAGO
    CHUPIANZA
    TAYUZA
    PATUCA
    SAN FRANCISCO DE CHINIMBIMI
    SAN LUIS DE EL ACHO (CAB. EN EL ACHO)
  PABLO SEXTO
    PABLO SEXTO
  SUCUA
    SUCUA
    ASUNCION
    YAUPI
    HUAMBI
